"2016-11-23 20:07:35,863",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-23 20:08:48,087",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:10:03,040",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:11:21,034",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:12:33,057",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:13:48,461",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:15:05,030",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:16:19,021",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:17:28,832",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:18:44,224",8,8,105,4,40,40,True,LinearRegression,32,32,200,0,29,3,29,3
"2016-11-23 20:19:57,169",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:21:07,398",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:22:19,153",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:23:18,738",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:24:10,358",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:25:03,279",8,8,105,4,40,40,True,LinearRegression,32,32,200,0,30,2,30,2
"2016-11-23 20:25:54,862",8,8,105,4,40,40,True,LinearRegression,32,32,200,0,30,2,30,2
"2016-11-23 20:26:46,545",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:27:37,286",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:28:29,771",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:29:19,137",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:30:11,245",8,8,105,4,40,40,True,LinearRegression,32,32,200,0,29,3,29,3
"2016-11-23 20:31:03,752",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:31:53,887",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:32:45,166",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:33:35,828",8,8,105,4,40,40,True,LinearRegression,32,32,200,0,29,3,29,3
"2016-11-23 20:34:25,450",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:35:16,808",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:36:07,233",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:36:58,874",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:37:51,746",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 20:38:43,318",8,8,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
