"2016-11-20 20:54:44,479",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 20:54:49,773",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:54:54,847",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:54:59,922",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:05,067",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:10,313",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:15,442",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:20,655",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:25,922",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:32,859",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:38,493",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:43,422",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:48,621",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:53,885",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:55:59,091",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:56:04,314",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:56:09,514",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 20:56:16,462",4,4,32,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
