"2016-11-23 21:37:28,293",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-23 21:38:17,109",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:39:08,978",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:39:58,511",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:40:49,265",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:41:53,610",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:42:56,469",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:43:57,341",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:45:01,843",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:46:04,972",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:47:08,348",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:48:04,592",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:49:07,193",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:50:11,413",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:51:16,426",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:52:17,609",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:53:22,238",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:54:24,067",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:55:27,765",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:56:29,956",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:57:35,658",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 21:58:39,539",8,8,153,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
