"2016-11-20 18:52:36,477",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 18:52:48,312",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,9,37,21,14
"2016-11-20 18:53:01,273",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,4,48,8,39
"2016-11-20 18:53:16,041",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,10,40,15,23
"2016-11-20 18:53:29,925",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,4,74,16,26
"2016-11-20 18:53:45,606",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,5,59,23,10
"2016-11-20 18:53:59,253",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,85,15,23
"2016-11-20 18:54:14,436",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,6,47,13,24
"2016-11-20 18:54:29,675",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,92,20,14
"2016-11-20 18:54:43,870",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,6,77,21,16
"2016-11-20 18:54:59,136",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,6,47,19,18
"2016-11-20 18:55:12,311",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,88,17,22
"2016-11-20 18:55:24,983",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,5,67,23,12
"2016-11-20 18:55:37,846",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,87,20,13
"2016-11-20 18:55:51,680",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,6,55,20,15
"2016-11-20 18:56:06,568",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,82,8,37
"2016-11-20 18:56:22,119",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,9,38,15,22
"2016-11-20 18:56:35,003",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,74,15,26
"2016-11-20 18:56:50,352",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,4,57,12,27
"2016-11-20 18:57:04,369",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,9,36,23,11
"2016-11-20 18:57:19,382",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,8,44,13,31
"2016-11-20 18:57:34,690",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,6,53,21,15
"2016-11-20 18:57:47,264",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,9,35,21,15
"2016-11-20 18:58:00,042",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,8,40,21,13
"2016-11-20 18:58:14,516",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,68,11,31
"2016-11-20 18:58:30,749",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,2,84,16,26
"2016-11-20 18:58:44,044",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,9,30,22,13
"2016-11-20 18:58:58,330",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,6,59,24,8
"2016-11-20 18:59:13,332",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,95,15,23
"2016-11-20 18:59:27,822",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,7,38,20,16
"2016-11-20 18:59:41,596",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,5,65,16,23
"2016-11-20 18:59:55,892",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,3,80,12,33
"2016-11-20 19:00:10,806",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,4,88,13,26
"2016-11-20 19:00:24,086",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,3,61,16,20
"2016-11-20 19:00:37,201",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,9,49,25,13
"2016-11-20 19:00:50,330",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,3,59,24,8
"2016-11-20 19:01:02,698",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,5,45,20,16
"2016-11-20 19:01:17,108",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,98,15,20
"2016-11-20 19:01:30,340",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,3,49,15,24
"2016-11-20 19:01:42,085",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,89,16,22
"2016-11-20 19:01:55,425",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,2,97,15,38
"2016-11-20 19:02:08,032",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,12,36,20,16
"2016-11-20 19:02:21,953",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,78,17,22
"2016-11-20 19:02:37,557",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,2,84,16,25
"2016-11-20 19:02:52,963",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,11,27,17,16
"2016-11-20 19:03:07,176",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,4,77,20,15
"2016-11-20 19:03:19,988",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,6,51,15,21
"2016-11-20 19:03:34,039",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,10,39,22,11
"2016-11-20 19:03:45,211",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,3,53,11,25
"2016-11-20 19:03:59,337",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,10,43,21,12
"2016-11-20 19:04:13,850",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,9,34,13,28
"2016-11-20 19:04:27,678",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,5,58,6,51
"2016-11-20 19:04:41,003",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,5,58,18,18
"2016-11-20 19:04:55,234",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,11,34,22,13
"2016-11-20 19:05:07,434",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,3,63,14,24
"2016-11-20 19:05:20,355",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,8,49,16,20
"2016-11-20 19:05:33,609",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,10,29,25,7
"2016-11-20 19:05:46,860",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,100,11,41
"2016-11-20 19:06:00,688",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,13,26,17,20
"2016-11-20 19:06:17,018",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,6,63,22,11
"2016-11-20 19:06:28,493",4,4,62,4,40,40,True,LinearRegression,32,32,200,0,8,57,18,18
