"2016-11-22 02:41:18,552",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 02:41:25,172",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,12,27,12,29
"2016-11-22 02:41:33,476",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,7,60,14,20
"2016-11-22 02:41:40,354",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,10,33,26,7
"2016-11-22 02:41:47,083",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,7,40,17,21
"2016-11-22 02:41:53,963",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,10,28,23,9
"2016-11-22 02:42:01,026",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,8,39,20,15
"2016-11-22 02:42:08,038",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,73,21,15
"2016-11-22 02:42:15,247",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,5,60,15,23
"2016-11-22 02:42:22,263",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,59,24,8
"2016-11-22 02:42:29,315",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,76,26,9
"2016-11-22 02:42:36,639",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,7,40,25,8
"2016-11-22 02:42:43,748",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,13,27,20,15
"2016-11-22 02:42:50,617",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,100,15,20
"2016-11-22 02:42:57,974",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,8,40,23,12
"2016-11-22 02:43:04,508",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,49,17,16
"2016-11-22 02:43:12,847",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,9,46,18,16
"2016-11-22 02:43:20,051",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,10,35,27,5
"2016-11-22 02:43:27,038",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,14,19,19,13
"2016-11-22 02:43:34,029",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,61,19,18
"2016-11-22 02:43:41,106",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,11,37,18,14
"2016-11-22 02:43:48,566",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,34,17,17
"2016-11-22 02:43:55,395",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,93,18,19
"2016-11-22 02:44:01,829",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,11,36,21,13
"2016-11-22 02:44:09,400",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,67,23,14
"2016-11-22 02:44:16,707",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,11,31,26,7
"2016-11-22 02:44:24,018",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,13,22,13,21
"2016-11-22 02:44:31,182",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,10,45,22,12
"2016-11-22 02:44:38,195",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,5,58,21,12
"2016-11-22 02:44:45,518",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,18,24,24,9
"2016-11-22 02:44:52,170",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,75,18,17
"2016-11-22 02:44:59,390",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,44,21,12
"2016-11-22 02:45:06,318",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,62,21,16
"2016-11-22 02:45:13,454",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,14,23,26,6
"2016-11-22 02:45:20,719",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,41,21,14
"2016-11-22 02:45:28,209",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,53,26,7
"2016-11-22 02:45:35,144",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,78,21,13
"2016-11-22 02:45:42,165",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,65,20,13
"2016-11-22 02:45:49,560",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,8,42,21,12
"2016-11-22 02:45:56,050",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,79,24,10
"2016-11-22 02:46:02,579",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,7,45,16,21
"2016-11-22 02:46:11,077",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,50,26,6
"2016-11-22 02:46:18,098",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,50,18,18
"2016-11-22 02:46:25,619",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,3,60,21,13
"2016-11-22 02:46:32,779",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,8,43,24,10
"2016-11-22 02:46:39,944",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,16,29,20,14
"2016-11-22 02:46:46,739",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,67,22,14
"2016-11-22 02:46:55,555",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,44,23,10
"2016-11-22 02:47:02,348",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,51,27,6
"2016-11-22 02:47:09,207",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,8,46,16,18
"2016-11-22 02:47:16,357",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,39,26,9
"2016-11-22 02:47:23,637",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,17,21,16,22
"2016-11-22 02:47:30,185",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,7,57,22,13
"2016-11-22 02:47:37,164",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,63,20,13
"2016-11-22 02:47:44,067",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,13,40,22,16
"2016-11-22 02:47:51,073",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,3,56,21,14
"2016-11-22 02:47:58,094",,,,,,,,LinAlgError occured: Skipping this run,,,,,,,,
"2016-11-22 02:48:06,029",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,5,58,20,12
"2016-11-22 02:48:12,374",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,9,37,16,19
"2016-11-22 02:48:19,006",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,5,41,23,12
"2016-11-22 02:48:25,787",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,96,23,12
"2016-11-22 02:48:32,920",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,20,16,20,14
"2016-11-22 02:48:39,646",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,51,19,13
"2016-11-22 02:48:46,871",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,5,57,14,22
"2016-11-22 02:48:53,558",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,13,24,15,21
"2016-11-22 02:49:00,211",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,99,16,21
"2016-11-22 02:49:07,776",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,49,23,12
"2016-11-22 02:49:14,619",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,39,22,11
"2016-11-22 02:49:21,839",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,11,38,24,10
"2016-11-22 02:49:29,193",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,1,85,17,18
"2016-11-22 02:49:36,705",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,9,29,13,21
"2016-11-22 02:49:42,901",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,10,32,19,17
"2016-11-22 02:49:50,369",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,9,28,12,22
"2016-11-22 02:49:57,767",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,97,17,22
"2016-11-22 02:50:04,865",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,12,35,18,20
"2016-11-22 02:50:11,546",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,11,25,21,11
"2016-11-22 02:50:18,307",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,81,18,19
"2016-11-22 02:50:25,711",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,14,27,23,10
"2016-11-22 02:50:32,679",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,1,99,18,19
"2016-11-22 02:50:39,348",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,10,34,20,12
"2016-11-22 02:50:46,596",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,92,18,16
"2016-11-22 02:50:53,081",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,3,51,18,16
"2016-11-22 02:51:01,204",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,8,53,24,10
"2016-11-22 02:51:07,870",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,5,50,24,8
"2016-11-22 02:51:13,816",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,10,35,21,14
"2016-11-22 02:51:22,127",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,13,26,23,13
"2016-11-22 02:51:29,018",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,5,41,17,17
"2016-11-22 02:51:36,068",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,85,18,16
"2016-11-22 02:51:43,188",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,13,31,22,14
"2016-11-22 02:51:50,479",2,8,182,4,40,40,True,LinearRegression,32,32,200,0,1,94,13,25
