"2016-11-20 19:59:38,279",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 19:59:44,641",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 19:59:50,980",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-20 19:59:57,790",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,12,37,17,19
"2016-11-20 20:00:04,899",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,16,12,20
"2016-11-20 20:00:10,655",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-20 20:00:17,742",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:00:24,512",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,16,16,32,0
"2016-11-20 20:00:31,722",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:00:38,054",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-20 20:00:45,099",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:00:51,496",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,20,17,15
"2016-11-20 20:00:57,783",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,26,6,26,6
"2016-11-20 20:01:03,931",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:01:11,290",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,18,14,18,14
"2016-11-20 20:01:17,890",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,19,13,20,12
"2016-11-20 20:01:24,311",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:01:30,986",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:01:37,005",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,4,48,8,32
"2016-11-20 20:01:43,155",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,16,16,32,0
"2016-11-20 20:01:49,872",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,16,24,8
"2016-11-20 20:01:56,101",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-20 20:02:02,244",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:02:08,525",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,8,32,13,23
"2016-11-20 20:02:14,505",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,4,53,14,18
"2016-11-20 20:02:22,509",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,9,30,9,29
"2016-11-20 20:02:28,723",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:02:35,396",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,20,15,18
"2016-11-20 20:02:41,598",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,18,16,18
"2016-11-20 20:02:48,648",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,16,15,17
"2016-11-20 20:02:54,652",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:03:01,596",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-20 20:03:08,127",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:03:15,519",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,3,58,11,25
"2016-11-20 20:03:21,782",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,9,29,12,27
"2016-11-20 20:03:28,292",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:03:34,684",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:03:41,329",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,24,8,29,3
"2016-11-20 20:03:47,872",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:03:54,353",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-20 20:04:00,676",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,8,32,7,35
"2016-11-20 20:04:07,292",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,12,24,24,8
"2016-11-20 20:04:14,051",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,8,32,32,0
"2016-11-20 20:04:20,848",4,4,60,4,40,40,True,LinearRegression,32,32,200,0,20,12,28,4
"2016-11-20 20:04:27,208",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:04:33,462",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 20:04:39,866",4,4,60,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
