"2016-11-21 02:50:19,705",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-21 02:50:25,458",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,26,6,26,6
"2016-11-21 02:50:31,821",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,1,67,13,22
"2016-11-21 02:50:38,553",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,13,23,16,24
"2016-11-21 02:50:44,840",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,20,14,20,13
"2016-11-21 02:50:51,815",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,18,15,19,13
"2016-11-21 02:50:59,105",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,0,78,9,34
"2016-11-21 02:51:05,847",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,0,160,2,68
"2016-11-21 02:51:12,928",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,25,8,28,5
"2016-11-21 02:51:20,088",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,0,97,5,50
"2016-11-21 02:51:25,821",4,4,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-21 02:51:33,880",4,4,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-21 02:51:40,824",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,15,18,20,13
"2016-11-21 02:51:47,294",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,29,3,29,3
"2016-11-21 02:51:54,061",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-21 02:52:00,745",4,4,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-21 02:52:07,411",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,24,9,26,7
"2016-11-21 02:52:14,365",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,26,7,26,7
"2016-11-21 02:52:20,857",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,17,15,19,13
"2016-11-21 02:52:27,817",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,8,36,20,12
"2016-11-21 02:52:35,069",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,0,56,23,9
"2016-11-21 02:52:41,790",4,4,105,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-21 02:52:48,602",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,2,73,21,16
"2016-11-21 02:52:55,486",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,21,12,21,11
"2016-11-21 02:53:02,567",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,29,3,29,3
"2016-11-21 02:53:09,085",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,29,3,29,3
"2016-11-21 02:53:15,933",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,8,29,12,28
"2016-11-21 02:53:23,364",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,15,19,15,19
"2016-11-21 02:53:30,297",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,25,7,25,7
"2016-11-21 02:53:37,230",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,4,44,11,27
"2016-11-21 02:53:44,142",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,0,98,8,38
"2016-11-21 02:53:50,878",4,4,105,4,40,40,True,LinearRegression,32,32,200,0,14,19,31,1
